merg,3.4851084268033112
leav,3.3288802941726123
star,3.001372449807991
serv,2.879144710574686
resum,2.855486900707622
northwest,2.8432284327522326
consolid,2.823347086522295
houston,2.807736461397295
specul,2.774197876527676
approach,2.771972353820091
gari,2.760046630966488
antitrust,2.7365538065619344
yield,2.7232712992997556
merger,2.715012713538002
tilton,2.701586901639643
glenn,2.701586901639643
happen,2.698587114409799
dc,2.69083704716337
rout,2.6799257786865556
possibl,2.671089115433889
discuss,2.6664654588130694
british,2.6637472095814143
justic,2.6482839671331644
pair,2.6355714467806055
parent,2.6297011246243724
sent,2.621744800336759
pilot,2.592045945311544
differ,2.5454039300354196
hub,2.5335965258263937
ual,2.521301438377196
combin,2.4728263913297606
talk,2.465025726329866
court,2.432914010734611
view,2.432864265094732
sens,2.432592285350849
web,2.4004081240113306
attempt,2.3906648714511265
ticket,2.3811470461457374
protect,2.3670534379440005
connect,2.3590186722375392
canada,2.3416145794426946
network,2.319704140390147
allianc,2.313181097200006
decad,2.3090811712357295
photograph,2.3015217958456144
fort,2.3014077985954864
thursdai,2.2986024906232605
form,2.291305790039538
ultim,2.288777375264696
launch,2.2848233295903873
spokeswoman,2.262226574491517
amr,2.2618470746540633
bankruptci,2.2604335122868595
photo,2.2526051682085444
citi,2.2459131972023956
pacif,2.225654151704695
learn,2.220074133877843
airport,2.217065732326412
decid,2.216075026372416
tri,2.213913495264105
question,2.2136424457853363
confer,2.2124306195902723
deal,2.211766634689542
airwai,2.2004430945896494
fewer,2.1952528635800244
break,2.1918744333537816
regul,2.19022006909447
creat,2.1867691274744256
forward,2.1861815898389834
parti,2.185333959011585
2001,2.175850616745649
fulli,2.157125875500829
head,2.155375966911438
continent,2.152402723750659
fly,2.1488612812384775
washington,2.138322975487753
partnership,2.136801137680848
exist,2.131723339159023
west,2.1287725326240645
acquisit,2.1246685351210086
leader,2.115185655224001
save,2.1135704489166796
practic,2.112078285661595
feed,2.10978939530155
mean,2.104535223296735
worth,2.097666955122136
agreement,2.0945858536949196
rel,2.092509546826429
capac,2.084218553740962
labor,2.0760603224763643
negoti,2.0751275557989866
try,2.064976171728894
collect,2.064264957723108
land,2.0567521341457145
disrupt,2.0565307873552494
stronger,2.056408476879719
seat,2.055903027158966
team,2.0421364767001653
return,2.03751920862429
factor,2.0344168217685903
activ,2.0227976511808863
traffic,2.019235236020419
todai,2.019091149844355
allow,2.016551047176969
stop,2.0076520100949677
delta,1.9929865793614796
travel,1.9904685816396999
put,1.9882221124719517
smaller,1.9863137079092896
compet,1.984918880972912
southwest,1.9828898320781505
competitor,1.9823634646091832
fail,1.9808709634560488
held,1.9793779326570196
join,1.971073236734487
54,1.9710344525799246
chairman,1.968602177475331
privat,1.9666177368733218
awai,1.9609697297530249
repres,1.9564733227575197
77,1.9544102751981316
carri,1.9462624050657833
carrier,1.9450526379796902
independ,1.9432178235923552
union,1.9425032231961827
balanc,1.939623242401719
far,1.935184502976399
lose,1.9317983357854178
forc,1.9290864962927086
region,1.9288773139195847
collaps,1.925828151048671
renew,1.9254861883225796
larger,1.9171141030409016
offer,1.9161502864768754
arrang,1.915054076890574
sustain,1.9051321303861557
germani,1.9037756452320527
fare,1.9035302945096635
previou,1.892772957106567
fuel,1.8883607962714162
level,1.8869433545741083
organ,1.886694786022163
matter,1.8815380778607789
left,1.8798236255671357
late,1.8772257980659732
airlin,1.8752385281178094
depart,1.8733728469670656
american,1.8633039301969976
passeng,1.8587858038204361
event,1.8585602115877846
round,1.8567430387634074
polit,1.8513654660605483
caus,1.8512306269615693
progress,1.85099257051789
board,1.8449666442401542
ground,1.843496278415032
interview,1.8430077010261956
volum,1.841897337336689
aim,1.8356966269190138
site,1.835194099433639
bring,1.8338066676521017
36,1.8333372996542416
press,1.8297345357939847
advantag,1.8190484236764561
air,1.8174011303125492
chicago,1.8148366743710036
27,1.8144516752092088
2005,1.8137812390567953
price,1.8130471264670305
check,1.811878232250556
sourc,1.808735932380978
own,1.8046049992448026
rule,1.7999923980158523
ag,1.7982838812385855
familiar,1.797865887031364
partner,1.7975058262713544
littl,1.7962699929649613
flight,1.792739977154083
book,1.7885047272038817
debt,1.7837528209473585
cours,1.782256399829535
alaska,1.781907492331283
later,1.7809372978317075
normal,1.7803229260305156
expand,1.779570649135457
wai,1.777895148917829
52,1.7775112286528283
term,1.7729038726367232
caution,1.7717713431755961
signific,1.7708729946341655
plane,1.7708337383842592
associ,1.7680540595266363
lost,1.765205085049168
univers,1.764152381190777
believ,1.7601755315116243
ny,1.7576443603952474
provis,1.757116819071993
2006,1.7557922034639195
sign,1.7550708103438382
entir,1.7530342840653899
intern,1.7513988358843025
retail,1.7504588647510162
wrote,1.7499661214402962
competit,1.7481663940366952
reflect,1.7429382768753083
focus,1.7372173996681526
want,1.7354974012981723
major,1.7335126667902316
bad,1.7334337464322473
cash,1.7307091330277133
lead,1.729871094805975
pressur,1.7295287365493195
take,1.7293958333993293
onlin,1.7278300761789884
futur,1.7277254911824567
11,1.7267293414917848
safeti,1.7266360730748902
author,1.7244619653104116
suffer,1.7233788123852005
welcom,1.7208387777196195
near,1.7207957264998606
55,1.7206704336758682
05,1.7206440089186186
comment,1.719025856480475
fight,1.7151424948262275
evid,1.712853214466983
threaten,1.7110939460490222
go,1.7083040893740196
nation,1.7062488296071838
facil,1.703696645412298
domest,1.7017916303112666
cooper,1.7003686328200531
earli,1.6981782433948198
peopl,1.6926115215132405
aren,1.6864784188325324
close,1.6853645730958051
roughli,1.6820842434503602
act,1.6815685661261457
mile,1.6798756407888755
